FORGAP	FDR	file:	start	day	134			
9								
timesteps								
RelHum								
Temp								
Wind								
Press								
Cloud								
Rain								
dayno								
time								
3170	100	23.53	0.01	1001	0	0	279	2
3171	100	23.78	0	1001	0	0	279	3
3172	100	23.77	0.028	1001	0	0	279	4
3173	100	23.49	0.029	1002	0	0	279	5
3174	100	23.54	0.02	1002	0	0	279	6
3175	100	24.26	0.006	1003	1	0	279	7
3176	100	25.54	0.01	1003	0.99	0	279	8
3177	93.3	27.57	0.256	1003	0.9	0	279	9
3178	87.6	27.81	0.287	1004	0.47	0	279	10
3179	78.6	30.26	0.442	1003	0.75	0	279	11
3180	78.6	30.39	0.476	1002	0.71	0	279	12
3181	68.17	32.08	0.446	1000	0.92	0	279	13
3182	70.6	32.7	0.462	999	1	0	279	14
3183	90.8	28.67	0.481	998	0.63	0	279	15
3184	98	27.19	0.25	998	0.45	0	279	16
3185	98.8	27.13	0.09	999	0.54	0	279	17
3186	99.3	26.38	0.064	1000	0.31	0	279	18
3187	99.7	25.95	0.015	1000	0	0	279	19
3188	99.9	25.75	0.013	1001	0	0	279	20
3189	100	25.42	0	1002	0	0	279	21
3190	100	25.14	0.09	1002	0	0	279	22
3191	100	24.82	0.076	1002	0	0	279	23
3192	100	24.47	0.091	1002	0	0	280	0
3193	100	24.34	0.036	1001	0	0	280	1
3194	100	24.13	0.058	1001	0	0	280	2
3195	100	24.2	0.057	1001	0	0	280	3
3196	100	24.42	0.03	1001	0	0	280	4
3197	100	24.5	0	1002	0	0	280	5
3198	100	24.52	0.001	1002	0	0	280	6
3199	100	25.21	0.024	1004	1	0	280	7
3200	100	26.05	0.009	1004	0.78	0	280	8
3201	93.9	27.48	0.163	1005	0.63	0	280	9
3202	79.2	30.12	0.39	1004	1	0	280	10
3203	73.9	30.98	0.444	1004	0.9	0	280	11
3204	68.12	31.06	0.461	1003	0.75	0	280	12
3205	66.22	32.52	0.528	1002	0.81	0	280	13
3206	67.36	32.6	0.499	1001	1	0	280	14
3207	56.99	32.22	0.438	1001	0.6	0	280	15
3208	65.48	31.4	0.26	1000	0.29	0	280	16
3209	68.65	30.02	0.121	1001	0.22	0	280	17
3210	78.4	28.25	0	1001	0.22	0	280	18
3211	89.3	26.67	0.007	1002	0	0	280	19
3212	93.8	25.59	0	1003	0	0	280	20
3213	97.4	25.11	0.01	1004	0	0	280	21
3214	98.7	24.48	0.068	1004	0	0	280	22
3215	98	24.86	0.132	1004	0	0	280	23
3216	98.1	24.66	0.238	1003	0	0	281	0
3217	98.4	24.59	0.077	1003	0	0	281	1
3218	98.4	24.92	0.031	1003	0	0.2	281	2
3219	98.4	24.95	0.004	1003	0	0	281	3
3220	98.6	24.94	0	1003	0	0	281	4
3221	98.7	24.92	0	1004	0	0	281	5
3222	99	24.92	0	1005	0	0	281	6
3223	98.8	25.57	0	1005	1	0	281	7
3224	92.8	26.76	0.089	1006	0.72	0	281	8
3225	92.9	27.57	0.165	1007	0.59	0	281	9
3226	75.3	29.58	0.478	1006	1	0	281	10
3227	71.1	30.65	0.392	1006	0.78	0	281	11
3228	62.02	31.73	0.48	1005	0.89	0	281	12
3229	47.83	32.58	0.654	1004	1	0	281	13
3230	59.39	31.6	0.513	1003	0.83	0	281	14
3231	50.97	31.67	0.459	1003	0.66	0	281	15
3232	70.7	29.36	0.279	1003	0.25	0	281	16
3233	64.77	28.9	0.063	1003	0.2	0	281	17
3234	71.9	27.19	0	1003	0.21	0	281	18
3235	84.3	25.41	0	1003	0	0	281	19
3236	94.6	24.37	0.027	1004	0	0	281	20
3237	97.6	23.7	0.007	1005	0	0	281	21
3238	97.8	23.23	0.026	1006	0	0	281	22
3239	97.4	23.08	0.134	1005	0	0	281	23
3240	98.4	22.52	0.127	1005	0	0	282	0
3241	98.8	22.25	0.127	1005	0	0	282	1
3242	99	22.3	0.179	1005	0	0	282	2
3243	99.2	22.41	0.095	1005	0	0	282	3
3244	99.2	22.37	0.069	1005	0	0	282	4
3245	99.5	22.62	0.02	1005	0	0	282	5
3246	99	22.89	0.031	1006	0	0	282	6
3247	98.6	23.4	0.039	1006	1	0	282	7
3248	93.7	25.64	0.064	1007	0.93	0	282	8
3249	82.6	27.53	0.212	1007	0.93	0	282	9
3250	77.9	28.56	0.295	1007	0.65	0	282	10
3251	65.44	30.17	0.418	1006	0.78	0	282	11
3252	67.03	31.18	0.573	1005	1	0	282	12
3253	57.99	31.29	0.485	1004	0.84	0	282	13
3254	65.22	30.59	0.467	1003	0.7	0	282	14
3255	66.02	31.26	0.449	1003	0.61	0	282	15
3256	63.09	30.01	0.2	1002	0.26	0	282	16
3257	63.37	29.24	0.037	1003	0.3	0	282	17
3258	74	27.25	0	1003	0.41	0	282	18
3259	82.5	25.61	0.016	1004	0	0	282	19
3260	90.5	24.71	0.065	1004	0	0	282	20
3261	91.8	24.3	0	1005	0	0	282	21
3262	94.6	24.02	0.073	1006	0	0	282	22
3263	94.3	23.56	0.287	1006	0	0	282	23
3264	96.2	23.3	0.258	1006	0	0	283	0
3265	97.3	23.12	0.295	1005	0	0	283	1
3266	96.4	23.64	0.104	1005	0	0	283	2
3267	97.8	23.06	0.085	1005	0	0	283	3
3268	98.6	23.02	0.068	1005	0	0	283	4
3269	99	22.86	0.184	1006	0	0	283	5
3270	99.2	22.93	0.184	1006	0	0	283	6
3271	98.8	23.75	0.04	1007	1	0	283	7
3272	95.3	25.43	0.096	1007	0.9	0	283	8
3273	88.7	27.11	0.225	1007	0.59	0	283	9
3274	82.5	28.41	0.384	1007	0.58	0	283	10
3275	72.1	30.67	0.482	1006	0.9	0	283	11
3276	62.68	31.85	0.545	1004	1	0	283	12
3277	62.14	31.97	0.369	1003	0.66	0	283	13
3278	82.3	27.65	0.625	1003	0.74	0	283	14
3279	99	25.31	0.274	1003	0.18	0	283	15
3280	98.2	26.07	0.109	1002	0.44	0	283	16
3281	99.2	26.05	0.019	1003	0.35	0	283	17
3282	96.3	24.78	0.239	1004	0.53	0	283	18
3283	97	23.99	0.362	1005	0	0	283	19
3284	98.3	23.59	0.143	1005	0	0	283	20
3285	98.6	23.5	0.081	1006	0	0	283	21
3286	99.4	23.15	0.027	1006	0	0	283	22
3287	99.8	23.05	0.02	1006	0	0	283	23
3288	100	23.45	0.052	1005	0	0	284	0
3289	99.6	23.25	0.032	1005	0	0.2	284	1
3290	99.5	23.05	0.006	1004	0	0	284	2
3291	99.8	22.72	0	1004	0	0	284	3
3292	100	22.9	0.008	1004	0	0	284	4
3293	100	22.91	0.007	1004	0	0	284	5
3294	100	22.71	0	1005	0	0	284	6
3295	100	23.31	0.005	1005	1	0	284	7
3296	95.2	25.48	0.229	1006	1	0	284	8
3297	91.9	26.6	0.264	1006	0.59	0	284	9
3298	84.7	28.53	0.448	1006	0.81	0	284	10
3299	66.11	31.03	0.538	1004	1	0	284	11
3300	74.4	30.64	0.599	1003	0.85	0	284	12
3301	55.45	31.57	0.378	1002	0.72	0	284	13
3302	60.47	32.23	0.498	1001	0.97	0	284	14
3303	64.82	31.79	0.45	1000	0.71	0	284	15
3304	71.4	29.99	0.113	1000	0.31	0	284	16
3305	76.6	28.44	0.24	1001	0.4	0	284	17
3306	85.7	27.28	0.107	1002	0.42	0	284	18
3307	86.5	26.61	0.06	1002	0	0	284	19
3308	90.8	25.99	0.214	1004	0	0	284	20
3309	94.5	25.43	0.071	1004	0	0	284	21
3310	97	24.89	0.183	1005	0	0	284	22
3311	98	24.4	0.026	1005	0	0	284	23
3312	98.8	24.03	0.007	1004	0	0	285	0
3313	99.1	24.03	0.011	1004	0	0	285	1
3314	99.3	23.68	0.013	1003	0	0	285	2
3315	99.5	23.43	0.021	1003	0	0	285	3
3316	99.7	23.27	0.003	1003	0	0	285	4
3317	100	23.34	0	1003	0	0	285	5
3318	100	23.42	0.006	1004	0	0	285	6
3319	99.9	24.07	0	1004	1	0	285	7
3320	95.5	26.12	0.002	1005	0.87	0	285	8
3321	86	28.18	0.212	1004	1	0	285	9
3322	78.1	30.09	0.514	1004	1	0	285	10
3323	64.3	31.27	0.519	1003	0.89	0	285	11
3324	64.28	32.8	0.52	1002	0.95	0	285	12
3325	57.59	32.44	0.461	1001	0.77	0	285	13
3326	56.05	32.49	0.524	999	0.87	0	285	14
3327	58.39	32.1	0.423	998	0.61	0	285	15
3328	61.34	31.14	0.399	998	0.5	0	285	16
3329	73.8	29.63	0.065	998	0.34	0	285	17
3330	81.7	27.5	0.029	999	0.12	0	285	18
3331	82.9	27.28	0.151	1001	0	0	285	19
3332	86.9	26.38	0.104	1001	0	0	285	20
3333	91.3	25.92	0.281	1003	0	0	285	21
3334	93.9	25.37	0.24	1003	0	0	285	22
3335	95.1	25.24	0.249	1003	0	0	285	23
3336	95.1	25.4	0.233	1003	0	0	286	0
3337	96.4	25.23	0.071	1002	0	0	286	1
3338	97.1	25.16	0.103	1001	0	0	286	2
3339	97	25.19	0.089	1001	0	0	286	3
3340	97	25.16	0.049	1001	0	0	286	4
3341	98	24.86	0.001	1002	0	0	286	5
3342	98.3	24.82	0.006	1002	0	0	286	6
3343	97.2	25.55	0.05	1003	1	0	286	7
3344	88.7	26.01	0.311	1004	0.73	0	286	8
3345	86.7	27.33	0.352	1004	0.68	0	286	9
3346	77.6	29.03	0.411	1004	0.78	0.2	286	10
3347	75.1	29.36	0.46	1003	0.65	0	286	11
3348	69.71	32.24	0.542	1001	0.93	0	286	12
3349	67.96	32.3	0.481	1000	0.78	0	286	13
3350	61.34	31.78	0.485	999	0.74	0	286	14
3351	75.3	30.36	0.503	998	0.36	0	286	15
3352	75.9	28.5	0.418	998	0.51	0	286	16
3353	81.8	27.37	0.218	998	0.34	0	286	17
3354	98.9	25.47	0.202	1000	0.51	0	286	18
3355	99.7	25.24	0.281	1001	0	0	286	19
3356	99.8	25.31	0.32	1002	0	0	286	20
3357	99.8	24.92	0.14	1003	0	0	286	21
3358	99.8	24.47	0.118	1003	0	0	286	22
3359	100	24.38	0.035	1004	0	0	286	23
3360	100	24.48	0.057	1003	0	0	287	0
3361	100	24.38	0.031	1003	0	0	287	1
3362	100	24.28	0.023	1002	0	0	287	2
3363	100	24.33	0.031	1002	0	0	287	3
3364	100	24.41	0.054	1002	0	0	287	4
3365	100	24.27	0.009	1003	0	0	287	5
3366	100	24.39	0.019	1003	0	0	287	6
3367	100	24.95	0.01	1004	1	0	287	7
3368	97	26.22	0.109	1005	0.92	0	287	8
3369	93.5	27.61	0.257	1005	0.75	0	287	9
3370	82.1	28.74	0.367	1005	0.76	0	287	10
3371	89.9	28.97	0.309	1004	0.63	0	287	11
3372	69.12	31.28	0.505	1003	0.88	0	287	12
3373	75.5	31.23	0.432	1001	0.72	0	287	13
3374	68.36	30.84	0.368	1000	0.62	0	287	14
3375	80.3	30.25	0.29	1000	0.41	0	287	15
3376	74.8	29.63	0.255	1000	0.58	0	287	16
3377	89.1	27.34	0.366	1001	0.18	0	287	17
3378	94.6	25.91	0.279	1002	0.14	0	287	18
3379	96.2	25.23	0.188	1003	0	0	287	19
3380	96.7	24.96	0.089	1004	0	0	287	20
3381	97.8	24.72	0.065	1005	0	0	287	21
3382	98.4	24.59	0.041	1005	0	0	287	22
3383	98.5	24.44	0.192	1005	0	0	287	23
3384	98.7	24.25	0.125	1005	0	0	288	0
3385	99.2	24.07	0.114	1004	0	0	288	1
3386	99.2	24.28	0.06	1004	0	0	288	2
3387	99.3	24.1	0.076	1004	0	0	288	3
3388	99.6	24.06	0.029	1004	0	0	288	4
3389	99.8	24.02	0.05	1004	0	0	288	5
3390	100	24.12	0.047	1005	0	0	288	6
3391	100	24.84	0.028	1006	1	0	288	7
3392	96.1	26.5	0.099	1006	1	0	288	8
3393	90.1	27.82	0.305	1006	1	0	288	9
3394	77.2	29.14	0.355	1006	0.64	0	288	10
3395	71.7	30.75	0.45	1005	0.8	0	288	11
3396	66.77	31.57	0.59	1003	0.9	0	288	12
3397	76.2	31.53	0.447	1002	0.7	0	288	13
3398	74.3	30.24	0.561	1001	0.71	0	288	14
3399	61.82	31.68	0.363	1000	0.32	0	288	15
3400	66.24	31.04	0.427	1000	0.54	0	288	16
3401	70.6	29.76	0.089	1000	0.21	0	288	17
3402	78.7	28.22	0	1001	0.2	0	288	18
3403	87.2	26.7	0.005	1001	0	0	288	19
3404	90.4	26.3	0.083	1003	0	0	288	20
3405	89.2	26.31	0.148	1004	0	0	288	21
3406	94.1	25.52	0.139	1004	0	0	288	22
3407	95.5	25.13	0.266	1004	0	0.2	288	23
3408	96.1	24.55	0.188	1004	0	0	289	0
3409	97.5	24.38	0.07	1003	0	0	289	1
3410	98	24.19	0.111	1003	0	0	289	2
3411	99	23.79	0.068	1003	0	0	289	3
3412	99.1	23.91	0.034	1003	0	0	289	4
3413	99.3	23.75	0.017	1003	0	0	289	5
3414	99.8	23.73	0.023	1004	0	0	289	6
3415	99.2	24.24	0.006	1004	1	0	289	7
3416	89.7	26.6	0.087	1004	1	0	289	8
3417	76.9	28.85	0.285	1004	1	0	289	9
3418	70.9	30.2	0.562	1003	1	0	289	10
3419	68.24	31.63	0.658	1002	1	0	289	11
3420	63.14	31.54	0.696	1001	0.93	0	289	12
3421	57.04	32.62	0.668	1000	1	0	289	13
3422	56.64	32.09	0.462	999	0.63	0	289	14
3423	53.24	33.02	0.413	998	0.41	0	289	15
3424	61.56	31.15	0.458	998	0.44	0	289	16
3425	63.43	30.44	0.187	998	0.2	0	289	17
3426	72.2	28.69	0.007	999	0.25	0	289	18
3427	83.1	27.39	0.043	1000	0	0	289	19
3428	85.3	26.99	0.181	1001	0	0	289	20
3429	88.4	26.47	0.126	1002	0	0	289	21
3430	84.6	26.13	0.046	1003	0	0	289	22
3431	91.3	25.38	0.171	1003	0	0	289	23
3432	94.8	24.74	0.098	1002	0	0	290	0
3433	96.6	24.39	0.154	1001	0	0	290	1
3434	97.2	24.44	0.055	1001	0	0	290	2
3435	97.1	24.5	0.112	1002	0	0	290	3
3436	97.8	24.05	0.083	1001	0	0	290	4
3437	99.1	23.65	0.012	1002	0	0	290	5
3438	99.4	23.45	0.002	1002	0	0	290	6
3439	99	24.19	0.001	1003	1	0	290	7
3440	90.3	26.56	0.031	1003	1	0	290	8
3441	84.8	28.18	0.216	1003	1	0	290	9
3442	67.58	30.76	0.382	1002	1	0	290	10
3443	69.1	31.3	0.502	1002	0.83	0	290	11
3444	64.75	33.03	0.504	1000	0.89	0	290	12
3445	49.49	33.74	0.525	999	0.89	0	290	13
3446	62.32	33.22	0.526	998	0.91	0	290	14
3447	72.2	30.21	0.261	998	0.31	0	290	15
3448	79	29.69	0.351	998	0.37	0	290	16
3449	81.1	28.36	0.392	998	0.39	0	290	17
3450	84.7	27.11	0.138	999	0.54	0	290	18
3451	91	25.87	0.051	1001	0	0	290	19
3452	90.6	25.35	0.214	1002	0	0	290	20
3453	92.9	24.95	0.312	1003	0	0	290	21
3454	96.1	24.33	0.16	1004	0	0	290	22
3455	96.7	24.13	0.188	1003	0	0	290	23
3456	97.6	23.94	0.104	1003	0	0	291	0
3457	98.6	23.56	0.048	1002	0	0	291	1
3458	99.3	23.27	0	1002	0	0	291	2
3459	99.7	23.24	0.028	1002	0	0	291	3
3460	99.2	23.5	0.043	1002	0	0	291	4
3461	99	23.57	0.001	1002	0	0	291	5
3462	99.1	23.6	0.039	1003	0	0	291	6
3463	97.4	24.33	0.083	1004	1	0	291	7
3464	95.5	25.85	0.101	1004	0.88	0	291	8
3465	89.2	27.18	0.201	1004	0.52	0	291	9
3466	85.5	28.25	0.383	1004	0.52	0	291	10
3467	71.7	30.53	0.372	1003	0.68	0	291	11
3468	71	32.2	0.651	1002	0.95	0	291	12
3469	68.16	30.99	0.454	1001	0.67	0	291	13
3470	60.27	32.17	0.385	1000	0.73	0	291	14
3471	71.7	30.86	0.346	999	0.36	0	291	15
3472	72.5	31.08	0.269	999	0.44	0	291	16
3473	98.6	23.97	0.767	1000	0.39	0	291	17
3474	100	24.27	0.253	1000	0.77	0	291	18
3475	100	23.96	0.173	1001	0	0	291	19
3476	100	23.7	0.08	1002	0	0	291	20
3477	100	23.55	0.062	1004	0	0.2	291	21
3478	100	23.6	0.181	1004	0	0	291	22
3479	100	23.73	0.154	1004	0	0	291	23
3480	100	23.64	0.27	1004	0	0	292	0
3481	100	23.42	0.146	1004	0	0	292	1
3482	100	23.32	0.173	1003	0	0	292	2
3483	100	23.12	0.066	1003	0	0	292	3
3484	100	22.99	0.08	1004	0	0	292	4
3485	100	22.71	0.035	1004	0	0	292	5
3486	100	22.36	0.045	1005	0	0	292	6
3487	100	22.67	0.047	1006	1	0	292	7
3488	100	24.03	0.078	1006	1	0	292	8
3489	87.7	27.38	0.353	1006	1	0	292	9
3490	75.4	29.6	0.444	1005	1	0	292	10
3491	67.78	30.86	0.628	1004	1	0	292	11
3492	58.73	31.38	0.513	1003	0.83	0	292	12
3493	56.59	32.63	0.533	1002	0.91	0	292	13
3494	52.11	31.86	0.491	1001	0.75	0	292	14
3495	54.92	31.87	0.427	1001	0.44	0	292	15
3496	54.6	31.14	0.223	1000	0.28	0	292	16
3497	58.29	29.85	0.102	1001	0.21	0	292	17
3498	69.41	27.99	0	1001	0.16	0	292	18
3499	79.1	26.37	0	1002	0	0	292	19
3500	90.8	25.25	0.03	1003	0	0	292	20
3501	93.3	24.45	0.125	1004	0	0	292	21
3502	96.3	23.91	0.222	1004	0	0	292	22
3503	96.6	23.29	0.192	1005	0	0	292	23
3504	97.2	22.69	0.2	1005	0	0	293	0
3505	97.2	22.2	0.078	1005	0	0	293	1
3506	96.8	22.11	0.203	1004	0	0	293	2
3507	98	21.97	0.235	1005	0	0	293	3
3508	98.9	21.47	0.043	1005	0	0	293	4
3509	99.5	21.47	0.006	1005	0	0	293	5
3510	99.3	21.77	0.053	1005	0	0	293	6
3511	97.8	22.64	0.023	1006	1	0	293	7
3512	90.5	25.72	0.071	1007	1	0	293	8
3513	80.8	27.71	0.448	1006	1	0	293	9
3514	74.9	29.84	0.522	1006	1	0	293	10
3515	74.9	30.23	0.572	1005	0.77	0	293	11
3516	59.2	32.28	0.511	1004	0.96	0	293	12
3517	64.08	31.03	0.469	1002	0.8	0	293	13
3518	52.04	32.3	0.553	1001	0.77	0	293	14
3519	62.88	31.02	0.353	1001	0.47	0	293	15
3520	68.99	30.82	0.312	1001	0.31	0	293	16
3521	66.38	29.54	0.03	1001	0.23	0	293	17
3522	77.2	27.87	0.122	1002	0.26	0	293	18
3523	99.8	24.25	0.6	1003	0	0	293	19
3524	100	24.02	0.14	1004	0	0	293	20
3525	100	23.87	0.105	1004	0	0	293	21
3526	100	23.77	0.067	1005	0	0	293	22
3527	100	23.58	0.104	1005	0	3.5	293	23
3528	100	23.34	0.059	1005	0	8	294	0
3529	100	23.21	0.053	1005	0	5	294	1
3530	100	23.18	0.002	1004	0	4.5	294	2
3531	100	23.36	0.043	1004	0	0	294	3
3532	100	23.34	0	1004	0	0	294	4
3533	100	23.54	0.064	1004	0	0	294	5
3534	100	23.59	0	1005	0	0	294	6
3535	100	24.08	0	1006	1	0	294	7
3536	100	25.03	0	1006	0.77	0	294	8
3537	95.5	26.7	0.137	1007	0.8	0	294	9
3538	90	28.06	0.349	1006	0.68	0	294	10
3539	78.4	29.84	0.394	1005	0.68	0	294	11
3540	80.3	29.3	0.39	1004	0.57	0	294	12
3541	68.18	30.11	0.357	1003	0.67	0	294	13
3542	81.3	30.26	0.426	1002	0.78	0	294	14
3543	78.4	30.33	0.182	1001	0.34	0	294	15
3544	77.8	29.7	0.269	1001	0.35	0	294	16
3545	78.7	28.77	0.242	1001	0.4	0	294	17
3546	99.1	24.06	0.545	1002	1	0	294	18
3547	99.8	23.12	0.336	1003	0	0	294	19
3548	100	23.26	0.135	1005	0	0	294	20
3549	100	23.43	0.185	1005	0	0	294	21
3550	100	23.61	0.293	1006	0	0	294	22
3551	100	23.46	0.087	1006	0	0	294	23
3552	100	23.33	0.005	1006	0	0	295	0
3553	100	23.42	0.013	1005	0	0	295	1
3554	100	23.37	0.003	1005	0	0	295	2
3555	100	23.13	0.036	1004	0	0	295	3
3556	100	23.24	0.033	1004	0	0	295	4
3557	100	23.25	0.006	1005	0	0	295	5
3558	100	23.4	0.007	1005	0	0	295	6
3559	100	23.93	0.002	1006	1	0	295	7
3560	100	25.21	0.054	1007	0.82	0	295	8
3561	98.7	26.63	0.247	1007	0.67	0.2	295	9
3562	92.5	27.7	0.241	1007	0.49	0	295	10
3563	86.5	28.62	0.413	1006	0.65	0	295	11
3564	77.4	31.36	0.486	1004	0.84	0	295	12
3565	71.9	31.46	0.504	1003	0.78	0	295	13
3566	66.49	31.58	0.493	1002	0.94	0	295	14
3567	70.4	31.01	0.362	1001	0.55	0	295	15
3568	80.5	29.2	0.183	1001	0.19	0	295	16
3569	83.1	28.24	0.217	1001	0.35	0	295	17
3570	86.5	27.05	0.212	1002	0.16	0	295	18
3571	99.6	23.1	0.649	1003	0	0	295	19
3572	100	23.12	0.233	1005	0	0	295	20
3573	100	23.14	0.101	1006	0	0	295	21
3574	100	23.09	0.064	1006	0	0	295	22
3575	100	23.12	0.086	1006	0	7	295	23
3576	100	22.99	0.14	1005	0	7	296	0
3577	100	22.87	0.023	1005	0	1	296	1
3578	100	23	0.083	1005	0	0	296	2
3579	100	23.14	0.012	1005	0	0	296	3
3580	100	22.94	0.001	1005	0	0	296	4
3581	100	23.01	0.011	1005	0	0	296	5
3582	100	22.93	0.022	1006	0	0	296	6
3583	100	23.59	0.013	1007	1	0	296	7
3584	100	25.08	0.14	1007	0.92	0	296	8
3585	94.8	26.83	0.218	1007	0.93	0	296	9
3586	86.4	28.35	0.371	1007	0.77	0	296	10
3587	83.4	28.99	0.408	1006	0.67	0	296	11
3588	80.2	30.96	0.379	1005	0.74	0	296	12
3589	61.55	32.35	0.484	1003	0.92	0	296	13
3590	72.9	31.72	0.414	1003	0.72	0	296	14
3591	59.02	31.66	0.386	1002	0.58	0	296	15
3592	75.1	30.5	0.187	1002	0.23	0	296	16
3593	66.59	29.13	0.005	1002	0.2	0	296	17
3594	78.1	27.27	0	1002	0.14	0	296	18
3595	89.8	25.61	0	1004	0	0	296	19
3596	96	25.02	0.011	1004	0	0	296	20
3597	97	24.51	0.082	1005	0	0	296	21
3598	97.4	24.91	0.138	1006	0	0	296	22
3599	95.9	25.29	0.217	1006	0	3	296	23
3600	97.4	25.08	0.226	1006	0	8	297	0
3601	96.8	25.09	0.321	1006	0	8	297	1
3602	99.4	24.13	0.273	1005	0	4.5	297	2
3603	99.8	23.61	0.256	1006	0	0.5	297	3
3604	99.9	23.55	0.185	1006	0	0	297	4
3605	100	23.43	0.066	1006	0	0	297	5
3606	100	22.86	0.24	1007	0	0	297	6
3607	100	23.23	0.153	1007	1	0	297	7
3608	100	24.47	0.104	1007	0.93	0	297	8
3609	93.7	27.27	0.205	1007	0.96	0	297	9
3610	85.8	28.52	0.444	1007	0.85	0	297	10
3611	85.2	29.93	0.434	1006	0.86	0	297	11
3612	75.4	31.22	0.64	1004	0.89	0	297	12
3613	73.4	29.91	0.445	1003	0.61	0	297	13
3614	74.8	31.78	0.489	1002	0.9	0	297	14
3615	79.4	30.62	0.281	1002	0.5	0	297	15
3616	85.3	28.05	0.234	1002	0.26	0	297	16
3617	92.8	26.8	0.239	1003	0.22	0	297	17
3618	95.4	25.86	0.162	1004	0.06	0	297	18
3619	97	25.38	0.181	1004	0	0	297	19
3620	98.7	24.7	0.002	1004	0	0	297	20
3621	98.8	24.61	0.104	1005	0	0	297	21
3622	98.4	24.54	0.047	1005	0	0	297	22
3623	98.7	24.33	0.143	1005	0	0.2	297	23
3624	99.4	24.04	0.035	1005	0	0	298	0
3625	99.8	23.94	0.026	1004	0	0	298	1
3626	99.9	23.84	0.029	1004	0	0	298	2
3627	100	23.64	0.059	1004	0	0	298	3
3628	100	23.55	0.011	1004	0	0	298	4
3629	100	23.72	0.008	1004	0	0	298	5
3630	100	23.53	0.014	1005	0	0	298	6
3631	100	24.06	0.006	1005	1	0	298	7
3632	97.4	25.94	0.028	1005	0.87	0	298	8
3633	85.2	27.72	0.286	1006	0.93	0	298	9
3634	76.6	29.71	0.534	1005	0.97	0	298	10
3635	83.6	29.75	0.432	1004	0.59	0	298	11
3636	75.9	31.71	0.523	1003	1	0	298	12
3637	59	32.21	0.633	1001	0.99	0	298	13
3638	73	31.31	0.476	1000	0.82	0	298	14
3639	62.75	30.76	0.376	999	0.56	0	298	15
3640	75.8	30.3	0.271	999	0.24	0	298	16
3641	78.2	28.57	0.021	999	0.18	0	298	17
3642	86.7	26.98	0.075	1000	0.1	0	298	18
3643	94	25.88	0.014	1001	0	0	298	19
3644	97.2	25.42	0.026	1002	0	0	298	20
3645	98.4	24.88	0.015	1003	0	0.2	298	21
3646	99	24.48	0.041	1003	0	0	298	22
3647	99.4	24.22	0.055	1003	0	0	298	23
3648	99.4	23.97	0.098	1003	0	0	299	0
3649	99.4	23.67	0.029	1002	0	0	299	1
3650	99.6	23.52	0.01	1002	0	0	299	2
3651	99.8	23.5	0.028	1002	0	0	299	3
3652	99.6	23.25	0.03	1003	0	0	299	4
3653	99.8	23.16	0.015	1003	0	0	299	5
3654	99.8	23.05	0.015	1004	0	0	299	6
3655	99.4	23.72	0.017	1004	1	0	299	7
3656	97	25.5	0.044	1005	0.76	0	299	8
3657	91	27.03	0.257	1005	0.64	0	299	9
3658	79.3	28.71	0.305	1005	0.57	0	299	10
3659	75.4	30.26	0.412	1004	0.72	0	299	11
3660	67.78	30.91	0.513	1002	0.72	0	299	12
3661	76.7	31.6	0.263	1001	0.62	0	299	13
3662	66.76	31.8	0.462	1000	0.93	0	299	14
3663	69.32	30.05	0.401	999	0.44	0	299	15
3664	72.1	30.73	0.216	999	0.19	0	299	16
3665	79.3	29.08	0.042	1000	0.33	0	299	17
3666	84.7	27.86	0.01	1001	0.38	0	299	18
3667	91.6	26.85	0.055	1002	0	0	299	19
3668	93.9	26.03	0.177	1003	0	0	299	20
3669	96.7	25.53	0.084	1004	0	0	299	21
3670	90.9	25.57	0.264	1004	0	0	299	22
3671	94.3	24.71	0.131	1004	0	0	299	23
3672	97	24.11	0.109	1004	0	0	300	0
3673	97.4	24.07	0.029	1003	0	0	300	1
3674	98.2	23.92	0.089	1003	0	0	300	2
3675	98.7	23.9	0.04	1003	0	0	300	3
3676	99.1	23.86	0.009	1003	0	0	300	4
3677	99.4	23.77	0.004	1003	0	0	300	5
3678	99.4	23.81	0.027	1004	0	0	300	6
3679	99.2	24.61	0.014	1005	1	0	300	7
3680	86.4	26.38	0.226	1006	0.9	0	300	8
3681	88.6	27.56	0.327	1005	0.74	0	300	9
3682	76.3	30.23	0.401	1005	1	0	300	10
3683	71.6	31.25	0.546	1004	0.97	0	300	11
3684	71.4	31.23	0.55	1003	0.74	0	300	12
3685	68.29	32.81	0.469	1001	0.79	0	300	13
3686	72.8	31.98	0.422	1001	0.76	0	300	14
3687	62.56	30.52	0.357	1000	0.54	0	300	15
3688	71.8	30.33	0.214	1000	0.21	0	300	16
3689	74.7	29.17	0.042	1000	0.24	0	300	17
3690	85.5	27.68	0.052	1001	0.13	0	300	18
3691	88.3	26.26	0.099	1002	0	0	300	19
3692	95.1	25.48	0.008	1003	0	0	300	20
3693	97	25.07	0	1003	0	0	300	21
3694	97.1	25.03	0.013	1003	0	0	300	22
3695	97.8	24.42	0.084	1004	0	0	300	23
3696	98.5	24.02	0.028	1003	0	0	301	0
3697	99.2	23.69	0.042	1003	0	0	301	1
3698	99.2	23.47	0.071	1003	0	0	301	2
3699	99.5	23.27	0.043	1003	0	0	301	3
3700	99.6	23.01	0.001	1003	0	0	301	4
3701	99.8	22.91	0.014	1004	0	0	301	5
